customerID,churn_probability,risk_level,top_reason_1,top_reason_2,top_reason_3,recommended_action,score_date,model_used
6615-ZGEDR,0.4213,MEDIUM,tenure,MonthlyCharges,avg_monthly_spend,Offer payment flexibility plan or billing credit | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
7033-CLAMM,0.018,LOW,contract_risk_score,MonthlyCharges,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
4023-RTIQM,0.2631,LOW,fiber_optic_flag,MonthlyCharges,contract_risk_score,No action required – monitor monthly.,2026-05-26,Logistic Regression
0864-FVJNJ,0.2686,LOW,service_count,tenure,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
7356-IWLFW,0.4616,MEDIUM,fiber_optic_flag,contract_risk_score,tenure,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
9541-PWTWO,0.1132,LOW,contract_risk_score,fiber_optic_flag,tenure,No action required – monitor monthly.,2026-05-26,Logistic Regression
3967-VQOGC,0.0257,LOW,contract_risk_score,tenure,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
7872-RDDLZ,0.2673,LOW,tenure,fiber_optic_flag,contract_risk_score,No action required – monitor monthly.,2026-05-26,Logistic Regression
9250-WYPLL,0.8201,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
6308-CQRBU,0.1785,LOW,tenure,contract_risk_score,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
2754-XBHTB,0.7439,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
1597-LHYNC,0.737,HIGH,fiber_optic_flag,contract_risk_score,MonthlyCharges,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
0186-CAERR,0.2717,LOW,tenure,service_count,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
3043-SUDUA,0.1496,LOW,MonthlyCharges,avg_monthly_spend,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
5442-BHQNG,0.8551,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
2169-RRLFW,0.0219,LOW,tenure,contract_risk_score,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
5872-OEQNH,0.2436,LOW,tenure,fiber_optic_flag,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
3162-KKZXO,0.6555,MEDIUM,tenure,fiber_optic_flag,MonthlyCharges,Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
7055-VKGDA,0.2669,LOW,MonthlyCharges,fiber_optic_flag,tenure,No action required – monitor monthly.,2026-05-26,Logistic Regression
0754-UKWQP,0.9516,HIGH,tenure,charge_to_tenure_ratio,fiber_optic_flag,Escalate to tech-support for fibre quality review | Offer payment flexibility plan or billing credit,2026-05-26,Logistic Regression
8873-GLDMH,0.8388,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
5696-JVVQY,0.0439,LOW,contract_risk_score,fiber_optic_flag,tenure,No action required – monitor monthly.,2026-05-26,Logistic Regression
8946-BFWSG,0.0221,LOW,contract_risk_score,tenure,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
7493-TPUWZ,0.9468,HIGH,tenure,charge_to_tenure_ratio,fiber_optic_flag,Escalate to tech-support for fibre quality review | Offer payment flexibility plan or billing credit,2026-05-26,Logistic Regression
0547-HURJB,0.1991,LOW,MonthlyCharges,avg_monthly_spend,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
8904-OPDCK,0.4112,MEDIUM,MonthlyCharges,fiber_optic_flag,service_count,Offer payment flexibility plan or billing credit,2026-05-26,Logistic Regression
8845-LWKGE,0.2285,LOW,fiber_optic_flag,contract_risk_score,no_security,No action required – monitor monthly.,2026-05-26,Logistic Regression
1577-HKTFG,0.162,LOW,MonthlyCharges,fiber_optic_flag,service_count,No action required – monitor monthly.,2026-05-26,Logistic Regression
8752-STIVR,0.8969,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
0691-NIKRI,0.4592,MEDIUM,MonthlyCharges,avg_monthly_spend,fiber_optic_flag,Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
5022-JNQEQ,0.6776,MEDIUM,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
4558-FANTW,0.4908,MEDIUM,fiber_optic_flag,contract_risk_score,tenure,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
3249-VHRIP,0.0936,LOW,contract_risk_score,tenure,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
3736-BLEPA,0.3416,LOW,fiber_optic_flag,MonthlyCharges,avg_monthly_spend,No action required – monitor monthly.,2026-05-26,Logistic Regression
4701-LKOZD,0.0424,LOW,tenure,contract_risk_score,service_count,No action required – monitor monthly.,2026-05-26,Logistic Regression
6603-QWSPR,0.162,LOW,contract_risk_score,MonthlyCharges,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
9921-QFQUL,0.6975,MEDIUM,fiber_optic_flag,contract_risk_score,MonthlyCharges,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
1929-ZCBHE,0.1045,LOW,fiber_optic_flag,MonthlyCharges,tenure,No action required – monitor monthly.,2026-05-26,Logistic Regression
4378-MYPGO,0.112,LOW,tenure,contract_risk_score,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
8651-ENBZX,0.56,MEDIUM,tenure,MonthlyCharges,avg_monthly_spend,Send targeted email campaign with service bundle offer,2026-05-26,Logistic Regression
4129-LYCOI,0.2068,LOW,contract_risk_score,tenure,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
7798-JVXYM,0.6237,MEDIUM,fiber_optic_flag,tenure,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
8647-SDTWQ,0.5957,MEDIUM,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
2696-ECXKC,0.3156,LOW,tenure,fiber_optic_flag,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
2081-KJSQF,0.4891,MEDIUM,tenure,MonthlyCharges,avg_monthly_spend,Offer payment flexibility plan or billing credit | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
7623-TRNQN,0.6292,MEDIUM,tenure,fiber_optic_flag,avg_monthly_spend,Offer payment flexibility plan or billing credit | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
3323-CPBWR,0.6899,MEDIUM,fiber_optic_flag,MonthlyCharges,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
9330-IJWIO,0.8322,HIGH,fiber_optic_flag,MonthlyCharges,tenure,Escalate to tech-support for fibre quality review | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
3384-CTMSF,0.7585,HIGH,MonthlyCharges,avg_monthly_spend,fiber_optic_flag,Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
0902-RFHOF,0.0672,LOW,MonthlyCharges,fiber_optic_flag,avg_monthly_spend,No action required – monitor monthly.,2026-05-26,Logistic Regression
9286-DOJGF,0.606,MEDIUM,fiber_optic_flag,contract_risk_score,service_count,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
6048-QBXKL,0.753,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
9661-MHUMO,0.6699,MEDIUM,tenure,fiber_optic_flag,avg_monthly_spend,Offer payment flexibility plan or billing credit | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
7718-RXDGG,0.6707,MEDIUM,fiber_optic_flag,tenure,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
1025-FALIX,0.5798,MEDIUM,fiber_optic_flag,contract_risk_score,service_count,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
3451-VAWLI,0.0248,LOW,contract_risk_score,MonthlyCharges,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
3407-QGWLG,0.3749,LOW,tenure,MonthlyCharges,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
1842-EZJMK,0.5939,MEDIUM,MonthlyCharges,fiber_optic_flag,avg_monthly_spend,Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
2347-WKKAE,0.6814,MEDIUM,fiber_optic_flag,contract_risk_score,MonthlyCharges,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
8735-DCXNF,0.3354,LOW,tenure,fiber_optic_flag,contract_risk_score,No action required – monitor monthly.,2026-05-26,Logistic Regression
3214-IYUUQ,0.1556,LOW,tenure,fiber_optic_flag,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
1936-UAFEH,0.1046,LOW,tenure,contract_risk_score,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
3587-PMCOY,0.6588,MEDIUM,tenure,fiber_optic_flag,MonthlyCharges,Escalate to tech-support for fibre quality review | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
8079-XRJRS,0.2275,LOW,tenure,fiber_optic_flag,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
1027-LKKQQ,0.0363,LOW,tenure,contract_risk_score,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
7148-XZPHA,0.3196,LOW,tenure,fiber_optic_flag,contract_risk_score,No action required – monitor monthly.,2026-05-26,Logistic Regression
8073-IJDCM,0.4802,MEDIUM,tenure,MonthlyCharges,avg_monthly_spend,Offer payment flexibility plan or billing credit | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
5309-TAIKL,0.4593,MEDIUM,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
6856-RAURS,0.8944,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
8778-LMWTJ,0.6827,MEDIUM,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
9717-IOAAF,0.0498,LOW,contract_risk_score,MonthlyCharges,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
8884-ADFVN,0.9215,HIGH,tenure,MonthlyCharges,fiber_optic_flag,Escalate to tech-support for fibre quality review | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
2845-KDHVX,0.0499,LOW,contract_risk_score,tenure,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
0848-SOMKO,0.0405,LOW,tenure,contract_risk_score,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
2720-WGKHP,0.9728,HIGH,tenure,fiber_optic_flag,charge_to_tenure_ratio,Escalate to tech-support for fibre quality review | Offer payment flexibility plan or billing credit,2026-05-26,Logistic Regression
6734-FQAJX,0.1692,LOW,contract_risk_score,tenure,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
2869-ADAWR,0.5801,MEDIUM,fiber_optic_flag,contract_risk_score,MonthlyCharges,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
1535-VTJOQ,0.0547,LOW,contract_risk_score,MonthlyCharges,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
6368-TZZDT,0.079,LOW,contract_risk_score,tenure,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
0943-ZQPXH,0.6041,MEDIUM,fiber_optic_flag,contract_risk_score,MonthlyCharges,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
1293-BSEUN,0.0161,LOW,tenure,contract_risk_score,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
9894-EZEWG,0.8849,HIGH,tenure,charge_to_tenure_ratio,fiber_optic_flag,Escalate to tech-support for fibre quality review | Offer payment flexibility plan or billing credit,2026-05-26,Logistic Regression
1302-TPUBN,0.0174,LOW,contract_risk_score,tenure,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
7851-FLGGQ,0.7961,HIGH,tenure,fiber_optic_flag,avg_monthly_spend,Offer payment flexibility plan or billing credit | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
0637-UBJRP,0.6091,MEDIUM,fiber_optic_flag,tenure,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
0940-OUQEC,0.7191,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
2378-VTKDH,0.756,HIGH,tenure,MonthlyCharges,fiber_optic_flag,Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
0927-CNGRH,0.369,LOW,tenure,MonthlyCharges,avg_monthly_spend,No action required – monitor monthly.,2026-05-26,Logistic Regression
8608-OZTLB,0.0968,LOW,fiber_optic_flag,service_count,contract_risk_score,No action required – monitor monthly.,2026-05-26,Logistic Regression
2335-GSODA,0.0586,LOW,contract_risk_score,fiber_optic_flag,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
1952-DVVSW,0.1374,LOW,MonthlyCharges,tenure,avg_monthly_spend,No action required – monitor monthly.,2026-05-26,Logistic Regression
0702-PGIBZ,0.933,HIGH,tenure,fiber_optic_flag,MonthlyCharges,Escalate to tech-support for fibre quality review | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
6656-GULJQ,0.0549,LOW,tenure,contract_risk_score,service_count,No action required – monitor monthly.,2026-05-26,Logistic Regression
9853-JFZDU,0.2272,LOW,fiber_optic_flag,contract_risk_score,no_security,No action required – monitor monthly.,2026-05-26,Logistic Regression
1963-VAUKV,0.411,MEDIUM,tenure,MonthlyCharges,avg_monthly_spend,Offer payment flexibility plan or billing credit | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
3777-XROBG,0.0176,LOW,contract_risk_score,MonthlyCharges,tenure,No action required – monitor monthly.,2026-05-26,Logistic Regression
6994-FGRHH,0.3262,LOW,tenure,MonthlyCharges,avg_monthly_spend,No action required – monitor monthly.,2026-05-26,Logistic Regression
4000-VGMQP,0.2362,LOW,fiber_optic_flag,service_count,contract_risk_score,No action required – monitor monthly.,2026-05-26,Logistic Regression
3999-WRNGR,0.4951,MEDIUM,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount,2026-05-26,Logistic Regression
